2011-08-08 22:56:09 Debug: Notice (8): Undefined property: LivestreamFeed::$status_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 10]
2011-08-08 22:56:09 Debug: Notice (8): Undefined property: LivestreamFeed::$left_icon_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 12]
2011-08-08 22:56:09 Debug: Notice (8): Undefined property: LivestreamFeed::$right_icon_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 14]
2011-08-08 22:56:09 Debug: Notice (8): Undefined property: LivestreamFeed::$category_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 16]
2011-08-08 22:56:09 Debug: Notice (8): Undefined index: status_id in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 32]
2011-08-08 22:56:11 Debug: Notice (8): Undefined property: LivestreamFeed::$status_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 10]
2011-08-08 22:56:11 Debug: Notice (8): Undefined property: LivestreamFeed::$left_icon_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 12]
2011-08-08 22:56:11 Debug: Notice (8): Undefined property: LivestreamFeed::$right_icon_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 14]
2011-08-08 22:56:11 Debug: Notice (8): Undefined property: LivestreamFeed::$category_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 16]
2011-08-08 22:56:11 Debug: Notice (8): Undefined index: status_id in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 32]
2011-08-08 22:56:27 Debug: Notice (8): Undefined property: LivestreamFeed::$status_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 10]
2011-08-08 22:56:27 Debug: Notice (8): Undefined property: LivestreamFeed::$left_icon_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 12]
2011-08-08 22:56:27 Debug: Notice (8): Undefined property: LivestreamFeed::$right_icon_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 14]
2011-08-08 22:56:27 Debug: Notice (8): Undefined property: LivestreamFeed::$category_id in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\livestream_feeds_controller.php, line 16]
2011-08-08 23:32:32 Debug: Notice (8): Undefined index: LeftTeamIcon in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 36]
2011-08-08 23:32:32 Debug: Notice (8): Undefined index: LeftTeamIcon in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 37]
2011-08-08 23:34:43 Debug: Notice (8): Undefined index: LeftTeamIcon in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 36]
2011-08-08 23:34:43 Debug: Notice (8): Undefined index: LeftTeamIcon in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 37]
2011-08-08 23:46:34 Debug: Notice (8): Undefined index: LeftTeamIcon in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 36]
2011-08-08 23:46:34 Debug: Notice (8): Undefined index: LeftTeamIcon in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 37]
2011-08-08 23:49:39 Debug: Notice (8): Undefined index: LeftTeamIcon in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 36]
2011-08-08 23:49:39 Debug: Notice (8): Undefined index: LeftTeamIcon in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 37]
2011-08-08 23:49:50 Debug: Notice (8): Undefined index: LeftTeamIcon in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 36]
2011-08-08 23:49:50 Debug: Notice (8): Undefined index: LeftTeamIcon in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 37]
2011-08-08 23:51:13 Debug: Notice (8): Undefined index: LeftTeamIcon in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 36]
2011-08-08 23:51:13 Debug: Notice (8): Undefined index: LeftTeamIcon in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 37]
2011-08-09 00:02:24 Debug: Notice (8): Undefined index: DISTINCT LivestreamFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\livestream_feeds\index.ctp, line 29]
2011-08-09 01:16:40 Debug: Notice (8): Undefined property: PopoverAdsController::$PrerollAd in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\popover_ads_controller.php, line 51]
2011-08-09 01:16:40 Debug: Notice (8): Trying to get property of non-object in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\popover_ads_controller.php, line 51]
2011-08-09 20:29:08 Debug: Notice (8): Undefined property: XmlController::$Control in [C:\wamp\www\NascarACCPlayer\backend\app\app_controller.php, line 11]
2011-08-09 20:29:08 Debug: Notice (8): Undefined property: UsersController::$Control in [C:\wamp\www\NascarACCPlayer\backend\app\app_controller.php, line 11]
2011-08-09 20:30:26 Debug: Notice (8): Undefined property: XmlController::$Control in [C:\wamp\www\NascarACCPlayer\backend\app\app_controller.php, line 11]
2011-08-09 22:23:55 Debug: Notice (8): Undefined property: View::$Paginator in [C:\wamp\www\NascarACCPlayer\backend\app\views\configurations\index.ctp, line 5]
2011-08-10 15:42:00 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 6]
2011-08-10 15:42:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 11]
2011-08-10 15:42:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 16]
2011-08-10 15:42:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 21]
2011-08-10 15:42:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 26]
2011-08-10 15:42:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 31]
2011-08-10 15:42:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 36]
2011-08-10 15:42:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 41]
2011-08-10 15:42:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 46]
2011-08-10 15:42:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 51]
2011-08-10 15:42:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 56]
2011-08-10 15:42:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 61]
2011-08-10 15:42:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 66]
2011-08-10 15:42:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 82]
2011-08-10 15:42:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 83]
2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 6]
2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 11]
2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 16]
2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 21]
2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 26]
2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 31]
2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 36]
2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 41]
